Stock_IdType,Stock_Id,PriceDate,PriceInstant,PriceCurrency,LastOrMidPrice,Open,High,Low,Close,Volume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume,Dividend,SplitFactor,QuoteTimestamp,LastSaleTimestamp,AskSize,AskPrice,BidPrice,BidSize,LastPrice,LastSize,PrevClosePrice,MidPrice
Ticker,SALT,2020-02-13,,USD,3.54,4.03,4.04,3.52,3.54,1153962,4.03,4.04,3.52,3.54,1153962,0.02,,,,,,,,,,,
Ticker,WRN,2020-02-13,,USD,0.579,0.62,0.62,0.5701,0.579,191317,0.62,0.62,0.5701,0.579,191317,0,,,,,,,,,,,
Ticker,ABR-P-A,2020-02-13,,USD,26.2459,26.1467,26.2459,26.1467,26.2459,1836,26.1467,26.2459,26.1467,26.2459,1836,0.515625,,,,,,,,,,,
Ticker,PRE-P-I,2020-02-13,,USD,26.6417,26.68,26.725,26.6394,26.6417,5011,26.68,26.725,26.6394,26.6417,5011,0,,,,,,,,,,,
Ticker,CHL,2020-02-13,,USD,42.45,42.69,42.73,42.4,42.45,981237,42.69,42.73,42.4,42.45,981237,0,,,,,,,,,,,
Ticker,OOMA,2020-02-13,,USD,13.68,13.45,13.75,13.45,13.68,35096,13.45,13.75,13.45,13.68,35096,0,,,,,,,,,,,
Ticker,NWL,2020-02-13,,USD,19.52,19.65,19.905,19.46,19.52,4622542,19.65,19.905,19.46,19.52,4622542,0,,,,,,,,,,,
Ticker,MAXR,2020-02-13,,USD,18.85,18.89,19.19,18.7,18.85,1324037,18.89,19.19,18.7,18.85,1324037,0,,,,,,,,,,,
Ticker,CCU,2020-02-13,,USD,18.61,18.72,18.7282,18.485,18.61,429486,18.72,18.7282,18.485,18.61,429486,0,,,,,,,,,,,
Ticker,FNV,2020-02-13,,USD,114.61,114.36,115.252,113.61,114.61,479761,114.36,115.252,113.61,114.61,479761,0,,,,,,,,,,,
Ticker,MUR,2020-02-13,,USD,22.37,22.6,22.98,22.07,22.37,1914065,22.3467503361721,22.7224921559839,21.822689376961,22.1193276557598,1914065,0,,,,,,,,,,,
Ticker,IMAX,2020-02-13,,USD,17.61,17.63,17.715,17.48,17.61,395879,17.63,17.715,17.48,17.61,395879,0,,,,,,,,,,,
Ticker,LPL,2020-02-13,,USD,6.77,6.8,6.83,6.77,6.77,277822,6.8,6.83,6.77,6.77,277822,0,,,,,,,,,,,
Ticker,AFSIA,2020-02-13,,USD,18.01,18.4,18.4,17.98,18.01,1650,18.4,18.4,17.98,18.01,1650,0,,,,,,,,,,,
Ticker,HOG,2020-02-13,,USD,34.56,34.36,34.6,33.99,34.56,1000568,34.36,34.6,33.99,34.56,1000568,0,,,,,,,,,,,
Ticker,FG,2020-02-13,,USD,12.06,12.06,12.14,12.045,12.06,2118851,12.06,12.14,12.045,12.06,2118851,0,,,,,,,,,,,
Ticker,TALO,2020-02-13,,USD,18.8,18.42,18.975,18.21,18.8,510761,18.42,18.975,18.21,18.8,510761,0,,,,,,,,,,,
Ticker,BK,2020-02-13,,USD,46.03,46.44,46.6,45.955,46.03,2699250,46.44,46.6,45.955,46.03,2699250,0,,,,,,,,,,,
Ticker,FRT-P-C,2020-02-13,,USD,26.436,26.65,26.65,26.436,26.436,2814,26.65,26.65,26.436,26.436,2814,0,,,,,,,,,,,
Ticker,RBC,2020-02-13,,USD,89.48,88.96,89.81,88.93,89.48,339022,88.96,89.81,88.93,89.48,339022,0,,,,,,,,,,,
Ticker,SBGL,2020-02-13,,USD,10.84,10.45,11.125,10.4,10.84,5982224,10.45,11.125,10.4,10.84,5982224,0,,,,,,,,,,,
Ticker,TSE,2020-02-13,,USD,29.34,29.6,30.08,29.04,29.34,284031,29.6,30.08,29.04,29.34,284031,0,,,,,,,,,,,
Ticker,OSB,2020-02-13,,USD,32.97,32.4,33.36,32.36,32.97,200964,32.4,33.36,32.36,32.97,200964,0,,,,,,,,,,,
Ticker,TDG,2020-02-13,,USD,655.67,649.57,660.02,649.57,655.67,235060,649.57,660.02,649.57,655.67,235060,0,,,,,,,,,,,
Ticker,BAC-P-E,2020-02-13,,USD,24.922,24.91,24.95,24.8598,24.922,7880,24.91,24.95,24.8598,24.922,7880,0,,,,,,,,,,,
Ticker,BKU,2020-02-13,,USD,33.34,33.01,33.45,33.01,33.34,470689,33.01,33.45,33.01,33.34,470689,0,,,,,,,,,,,
Ticker,JKS,2020-02-13,,USD,25.73,26.91,27.15,25.2,25.73,2815620,26.91,27.15,25.2,25.73,2815620,0,,,,,,,,,,,
Ticker,QTS,2020-02-13,,USD,59.88,59.09,60.09,59.09,59.88,341055,59.09,60.09,59.09,59.88,341055,0,,,,,,,,,,,
Ticker,LOV,2020-02-13,,USD,6.5,5.63,6.69,5.6022,6.5,1111430,5.63,6.69,5.6022,6.5,1111430,0,,,,,,,,,,,
Ticker,TNP-P-C,2020-02-13,,USD,25.42,25.36,25.42,25.36,25.42,1150,25.36,25.42,25.36,25.42,1150,0,,,,,,,,,,,
Ticker,EMN,2020-02-13,,USD,75.03,75.09,75.72,74.445,75.03,654889,75.09,75.72,74.445,75.03,654889,0,,,,,,,,,,,
Ticker,SMLP,2020-02-13,,USD,2.31,2.5,2.52,2.3,2.31,391299,2.5,2.52,2.3,2.31,391299,0,,,,,,,,,,,
Ticker,RES,2020-02-13,,USD,4.13,4.1,4.215,4.05,4.13,1022963,4.1,4.215,4.05,4.13,1022963,0,,,,,,,,,,,
Ticker,AVA,2020-02-13,,USD,51.66,51.17,51.68,51.11,51.66,248376,51.17,51.68,51.11,51.66,248376,0,,,,,,,,,,,
Ticker,WNS,2020-02-13,,USD,73.13,72.96,74.13,72.85,73.13,151532,72.96,74.13,72.85,73.13,151532,0,,,,,,,,,,,
