Stock_IdType,Stock_Id,PriceDate,PriceInstant,PriceCurrency,LastOrMidPrice,Open,High,Low,Close,Volume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume,Dividend,SplitFactor,QuoteTimestamp,LastSaleTimestamp,AskSize,AskPrice,BidPrice,BidSize,LastPrice,LastSize,PrevClosePrice,MidPrice
Ticker,AI,2020-02-12,,USD,5.83,5.84,5.93,5.81,5.83,335023,5.84,5.93,5.81,5.83,335023,0,,,,,,,,,,,
Ticker,VICI,2020-02-12,,USD,27.72,27.67,27.87,27.4936,27.72,3088473,27.67,27.87,27.4936,27.72,3088473,0,,,,,,,,,,,
Ticker,CIO,2020-02-12,,USD,13.95,13.99,14.005,13.87,13.95,161084,13.99,14.005,13.87,13.95,161084,0,,,,,,,,,,,
Ticker,SSW-P-G,2020-02-12,,USD,25.86,25.8455,25.9391,25.84,25.86,6991,25.8455,25.9391,25.84,25.86,6991,0,,,,,,,,,,,
Ticker,CHCT,2020-02-12,,USD,48.71,49.62,49.62,48.21,48.71,77619,49.2097549383633,49.2097549383633,47.8114124461607,48.3072785781474,77619,0,,,,,,,,,,,
Ticker,PKE,2020-02-12,,USD,16.01,15.97,16.07,15.87,16.01,124081,15.97,16.07,15.87,16.01,124081,0,,,,,,,,,,,
Ticker,UZB,2020-02-12,,USD,26.44,26.68,26.69,26.44,26.44,10054,26.68,26.69,26.44,26.44,10054,0,,,,,,,,,,,
Ticker,UZC,2020-02-12,,USD,26.69,26.89,26.89,26.6685,26.69,24857,26.89,26.89,26.6685,26.69,24857,0,,,,,,,,,,,
Ticker,CHL,2020-02-12,,USD,43.19,43.36,43.38,43.0556,43.19,875031,43.36,43.38,43.0556,43.19,875031,0,,,,,,,,,,,
Ticker,LEE,2020-02-12,,USD,1.7,1.62,1.72,1.62,1.7,482095,1.62,1.72,1.62,1.7,482095,0,,,,,,,,,,,
Ticker,DFS,2020-02-12,,USD,76.04,76.17,76.39,75.44,76.04,1608835,76.17,76.39,75.44,76.04,1608835,0,,,,,,,,,,,
Ticker,OUT,2020-02-12,,USD,30.89,30.92,31.16,30.51,30.89,829021,30.92,31.16,30.51,30.89,829021,0,,,,,,,,,,,
Ticker,CNXM,2020-02-12,,USD,14.36,14.24,14.5,14.06,14.36,471817,14.24,14.5,14.06,14.36,471817,0,,,,,,,,,,,
Ticker,TRN,2020-02-12,,USD,22.01,21.96,22.22,21.84,22.01,1202989,21.96,22.22,21.84,22.01,1202989,0,,,,,,,,,,,
Ticker,RTW,2020-02-12,,USD,0.4178,0.39,0.4599,0.39,0.4178,700548,0.39,0.4599,0.39,0.4178,700548,0,,,,,,,,,,,
Ticker,CTL,2020-02-12,,USD,15.16,14.97,15.3,14.95,15.16,17777509,14.97,15.3,14.95,15.16,17777509,0,,,,,,,,,,,
Ticker,FII,2020-02-12,,USD,36.16,36.73,36.73,35.845,36.16,791186,36.73,36.73,35.845,36.16,791186,0,,,,,,,,,,,
Ticker,PM,2020-02-12,,USD,87.9,89,89.3,87.37,87.9,4086085,89,89.3,87.37,87.9,4086085,0,,,,,,,,,,,
Ticker,CTY,2020-02-12,,USD,25.35,25.4,25.42,25.35,25.35,22040,25.4,25.42,25.35,25.35,22040,0,,,,,,,,,,,
Ticker,EVBN,2020-02-12,,USD,38.55,38.86,38.9,38.55,38.55,2550,38.86,38.9,38.55,38.55,2550,0,,,,,,,,,,,
Ticker,NAV,2020-02-12,,USD,37.66,37.74,37.8,37.21,37.66,427178,37.74,37.8,37.21,37.66,427178,0,,,,,,,,,,,
Ticker,VNO-P-M,2020-02-12,,USD,26.84,26.98,26.98,26.84,26.84,6859,26.98,26.98,26.84,26.84,6859,0,,,,,,,,,,,
Ticker,GDI,2020-02-12,,USD,38.48,38,38.88,37.96,38.48,1770848,38,38.88,37.96,38.48,1770848,0,,,,,,,,,,,
Ticker,RDN,2020-02-12,,USD,24.44,24.83,24.9,24.41,24.44,1539863,24.83,24.9,24.41,24.44,1539863,0,,,,,,,,,,,
Ticker,PIY,2020-02-12,,USD,11.4,11,11.7729,11,11.4,15490,11,11.7729,11,11.4,15490,0,,,,,,,,,,,
Ticker,OOMA,2020-02-12,,USD,13.51,13.68,13.74,13.39,13.51,54698,13.68,13.74,13.39,13.51,54698,0,,,,,,,,,,,
Ticker,AHT-P-H,2020-02-12,,USD,22.8381,22.9727,22.99,22.63,22.8381,7671,22.9727,22.99,22.63,22.8381,7671,0,,,,,,,,,,,
Ticker,AIG,2020-02-12,,USD,54.28,54.9,55.095,54.28,54.28,3982588,54.9,55.095,54.28,54.28,3982588,0,,,,,,,,,,,
Ticker,TNK,2020-02-12,,USD,15.19,15.24,15.44,14.94,15.19,625875,15.24,15.44,14.94,15.19,625875,0,,,,,,,,,,,
Ticker,MDU,2020-02-12,,USD,31.44,31.04,31.45,30.91,31.44,1331958,31.04,31.45,30.91,31.44,1331958,0,,,,,,,,,,,
Ticker,RLJ-P-A,2020-02-12,,USD,29.04,28.93,29.09,28.91,29.04,22529,28.93,29.09,28.91,29.04,22529,0,,,,,,,,,,,
Ticker,CCEP,2020-02-12,,USD,52.39,53.44,53.65,52.22,52.39,1144322,53.44,53.65,52.22,52.39,1144322,0,,,,,,,,,,,
Ticker,IEC,2020-02-12,,USD,8.43,8.05,8.49,8.01,8.43,16414,8.05,8.49,8.01,8.43,16414,0,,,,,,,,,,,
Ticker,ELJ,2020-02-12,,USD,25.9,26.14,26.14,25.9,25.9,2143,26.14,26.14,25.9,25.9,2143,0,,,,,,,,,,,
Ticker,BFS-P-D,2020-02-12,,USD,26.27,26.26,26.27,26.26,26.27,9864,26.26,26.27,26.26,26.27,9864,0,,,,,,,,,,,
Ticker,NSC,2020-02-12,,USD,210.92,210.77,212.73,209.88,210.92,891738,210.77,212.73,209.88,210.92,891738,0,,,,,,,,,,,
Ticker,ACB,2020-02-12,,USD,1.46,1.55,1.58,1.44,1.46,37279574,1.55,1.58,1.44,1.46,37279574,0,,,,,,,,,,,
Ticker,MMP,2020-02-12,,USD,59.54,59.31,60.2,59.1301,59.54,675853,59.31,60.2,59.1301,59.54,675853,0,,,,,,,,,,,
Ticker,NBLX,2020-02-12,,USD,21.35,21.8,22.415,20.5,21.35,512662,21.8,22.415,20.5,21.35,512662,0,,,,,,,,,,,
Ticker,T,2020-02-12,,USD,38.04,38.19,38.33,38.02,38.04,31288355,38.19,38.33,38.02,38.04,31288355,0,,,,,,,,,,,
Ticker,SOJB,2020-02-12,,USD,26.17,26.29,26.3,26.17,26.17,21581,26.29,26.3,26.17,26.17,21581,0,,,,,,,,,,,
Ticker,FRAC,2020-02-12,,USD,5.33,5.35,5.47,5.125,5.33,1868367,5.35,5.47,5.125,5.33,1868367,0,,,,,,,,,,,
Ticker,NGG,2020-02-12,,USD,66.6,66.38,66.755,66.11,66.6,423837,66.38,66.755,66.11,66.6,423837,0,,,,,,,,,,,
Ticker,BHR-P-B,2020-02-12,,USD,18.275,18.5,18.5,18.2215,18.275,5441,18.5,18.5,18.2215,18.275,5441,0,,,,,,,,,,,
Ticker,FAF,2020-02-12,,USD,62.4,62.2,62.41,61.83,62.4,677455,62.2,62.41,61.83,62.4,677455,0,,,,,,,,,,,
Ticker,MCS,2020-02-12,,USD,29.62,29.92,30.01,29.62,29.62,479772,29.92,30.01,29.62,29.62,479772,0,,,,,,,,,,,
Ticker,GJO,2020-02-12,,USD,23.882,23.97,23.97,23.7113,23.882,361,23.9215185237592,23.9215185237592,23.6633417677268,23.8336965116569,361,0,,,,,,,,,,,
Ticker,BHVN,2020-02-12,,USD,45.12,45.83,46.31,44.535,45.12,693762,45.83,46.31,44.535,45.12,693762,0,,,,,,,,,,,
Ticker,CIT,2020-02-12,,USD,47.65,48.05,48.44,47.43,47.65,625555,48.05,48.44,47.43,47.65,625555,0,,,,,,,,,,,
Ticker,PE,2020-02-12,,USD,16.77,16.7,17.03,16.59,16.77,3120191,16.7,17.03,16.59,16.77,3120191,0,,,,,,,,,,,
Ticker,UBA,2020-02-12,,USD,23.43,23.67,23.73,23.39,23.43,75859,23.67,23.73,23.39,23.43,75859,0,,,,,,,,,,,
Ticker,CNHI,2020-02-12,,USD,9.71,9.65,9.77,9.65,9.71,3032397,9.65,9.77,9.65,9.71,3032397,0,,,,,,,,,,,
Ticker,SRE,2020-02-12,,USD,158.89,157.91,159.3,157.57,158.89,825912,157.91,159.3,157.57,158.89,825912,0,,,,,,,,,,,
Ticker,TRC,2020-02-12,,USD,16.2,16.22,16.3,16.16,16.2,55901,16.22,16.3,16.16,16.2,55901,0,,,,,,,,,,,
Ticker,GSL-P-B,2020-02-12,,USD,24.987,25.01,25.0484,24.987,24.987,43138,25.01,25.0484,24.987,24.987,43138,0,,,,,,,,,,,
Ticker,GTT,2020-02-12,,USD,13.82,13.92,13.925,13.7,13.82,243724,13.92,13.925,13.7,13.82,243724,0,,,,,,,,,,,
Ticker,BML-P-J,2020-02-12,,USD,24.9656,24.91,25,24.7861,24.9656,15134,24.6549024730757,24.74398080397,24.5322713042112,24.7099330863837,15134,0,,,,,,,,,,,
Ticker,RLGT,2020-02-12,,USD,4.99,4.82,5.04,4.78,4.99,206125,4.82,5.04,4.78,4.99,206125,0,,,,,,,,,,,
Ticker,VNRX,2020-02-12,,USD,4.62,4.5,4.68,4.45,4.62,49172,4.5,4.68,4.45,4.62,49172,0,,,,,,,,,,,
Ticker,REX,2020-02-12,,USD,75.81,76.2,76.38,73.93,75.81,25467,76.2,76.38,73.93,75.81,25467,0,,,,,,,,,,,
Ticker,PZN,2020-02-12,,USD,8.45,8.35,8.5644,8.35,8.45,135790,7.89,8.09258874251497,7.89,7.98449101796407,135790,0,,,,,,,,,,,
Ticker,JHG,2020-02-12,,USD,27.06,26.84,27.17,26.84,27.06,1603541,26.4628571428571,26.7882201405152,26.4628571428571,26.6797658079625,1603541,0,,,,,,,,,,,
Ticker,TDS,2020-02-12,,USD,24.8,24.75,24.97,24.61,24.8,832425,24.75,24.97,24.61,24.8,832425,0,,,,,,,,,,,
Ticker,UNMA,2020-02-12,,USD,27.15,27.47,27.48,27.05,27.15,78847,27.47,27.48,27.05,27.15,78847,0,,,,,,,,,,,
Ticker,BERY,2020-02-12,,USD,42.69,43.05,43.27,42.45,42.69,1373857,43.05,43.27,42.45,42.69,1373857,0,,,,,,,,,,,
Ticker,VCRA,2020-02-12,,USD,23.91,25,25.04,23.91,23.91,379950,25,25.04,23.91,23.91,379950,0,,,,,,,,,,,
Ticker,FLO,2020-02-12,,USD,22.26,22.39,22.44,22.25,22.26,1016697,22.39,22.44,22.25,22.26,1016697,0,,,,,,,,,,,
Ticker,ERF,2020-02-12,,USD,5.22,5.2,5.34,5.1,5.22,1439184,5.2,5.34,5.1,5.22,1439184,0,,,,,,,,,,,
Ticker,AXTA,2020-02-12,,USD,29.52,29.54,29.77,29.3,29.52,1439369,29.54,29.77,29.3,29.52,1439369,0,,,,,,,,,,,
Ticker,BNED,2020-02-12,,USD,3.63,3.95,3.99,3.58,3.63,568970,3.95,3.99,3.58,3.63,568970,0,,,,,,,,,,,
Ticker,TSE,2020-02-12,,USD,29.88,30.4,31.04,29.88,29.88,395230,30.4,31.04,29.88,29.88,395230,0,,,,,,,,,,,
Ticker,CLF,2020-02-12,,USD,7.58,7.85,7.89,7.57,7.58,9980263,7.85,7.89,7.57,7.58,9980263,0,,,,,,,,,,,
Ticker,CDOR,2020-02-12,,USD,10.85,10.86,10.89,10.82,10.85,54106,10.86,10.89,10.82,10.85,54106,0,,,,,,,,,,,
Ticker,RENN,2020-02-12,,USD,1.66,1.77,1.77,1.66,1.66,42890,1.77,1.77,1.66,1.66,42890,0,,,,,,,,,,,
Ticker,CMT,2020-02-12,,USD,3.05,3.1514,3.195,3,3.05,22021,3.1514,3.195,3,3.05,22021,0,,,,,,,,,,,
Ticker,ARNC,2020-02-12,,USD,32.81,32.04,32.955,32.04,32.81,3625637,32.04,32.955,32.04,32.81,3625637,0,,,,,,,,,,,
Ticker,CIM-P-A,2020-02-12,,USD,27.055,27,27.06,26.98,27.055,15753,27,27.06,26.98,27.055,15753,0,,,,,,,,,,,
Ticker,ARA,2020-02-12,,USD,9.27,9.31,9.58,9.2,9.27,47798,9.31,9.58,9.2,9.27,47798,0,,,,,,,,,,,
Ticker,WRLD,2020-02-12,,USD,81.44,80.12,82.36,79.36,81.44,74834,80.12,82.36,79.36,81.44,74834,0,,,,,,,,,,,
Ticker,HVT-A,2020-02-12,,USD,20.52,20.52,20.52,20.52,20.52,0,20.52,20.52,20.52,20.52,0,0,,,,,,,,,,,
Ticker,MOD,2020-02-12,,USD,8.63,8.59,8.775,8.5356,8.63,442783,8.59,8.775,8.5356,8.63,442783,0,,,,,,,,,,,
Ticker,GJT,2020-02-12,,USD,21.7492,21.7492,21.7492,21.7492,21.7492,100,21.7492,21.7492,21.7492,21.7492,100,0,,,,,,,,,,,
Ticker,CURO,2020-02-12,,USD,13.82,14,14,13.34,13.82,335923,13.9459079733052,13.9459079733052,13.2884580259923,13.7666034422199,335923,0,,,,,,,,,,,
Ticker,AGR,2020-02-12,,USD,52.75,52.76,52.96,52.14,52.75,352583,52.76,52.96,52.14,52.75,352583,0,,,,,,,,,,,
Ticker,BDX,2020-02-12,,USD,252.23,256.76,257.38,250.07,252.23,2383442,256.76,257.38,250.07,252.23,2383442,0,,,,,,,,,,,
Ticker,FRC-P-I,2020-02-12,,USD,27.31,27.63,27.72,27.31,27.31,16045,27.63,27.72,27.31,27.31,16045,0,,,,,,,,,,,
Ticker,NVO,2020-02-12,,USD,63.34,63.33,63.41,62.96,63.34,1083165,63.33,63.41,62.96,63.34,1083165,0,,,,,,,,,,,
Ticker,NYCB-P-A,2020-02-12,,USD,28.95,29.01,29.11,28.95,28.95,13995,29.01,29.11,28.95,28.95,13995,0,,,,,,,,,,,
Ticker,BBAR,2020-02-12,,USD,4.71,4.83,4.92,4.71,4.71,883455,4.83,4.92,4.71,4.71,883455,0,,,,,,,,,,,
Ticker,MHLA,2020-02-12,,USD,21.6609,21.97,22,21.6609,21.6609,9334,21.97,22,21.6609,21.6609,9334,0,,,,,,,,,,,
Ticker,TSN,2020-02-12,,USD,80.36,80.99,81.24,80.25,80.36,3466407,80.99,81.24,80.25,80.36,3466407,0,,,,,,,,,,,
Ticker,BAC-P-A,2020-02-12,,USD,26.16,26.24,26.24,26.16,26.16,36776,26.24,26.24,26.16,26.16,36776,0,,,,,,,,,,,
Ticker,XYL,2020-02-12,,USD,89.13,87.85,89.34,86.74,89.13,1462781,87.85,89.34,86.74,89.13,1462781,0,,,,,,,,,,,
Ticker,SCHW,2020-02-12,,USD,47.79,48.1,48.345,47.59,47.79,5136382,47.9176111228144,48.16168211502,47.4095449757742,47.6087866020645,5136382,0,,,,,,,,,,,
Ticker,MFG,2020-02-12,,USD,2.95,2.99,2.99,2.95,2.95,196574,2.99,2.99,2.95,2.95,196574,0,,,,,,,,,,,
Ticker,MIC,2020-02-12,,USD,44.01,44.1,44.4269,43.91,44.01,344906,44.1,44.4269,43.91,44.01,344906,0,,,,,,,,,,,
Ticker,HES,2020-02-12,,USD,58.77,57.38,58.99,57.29,58.77,4015678,57.38,58.99,57.29,58.77,4015678,0,,,,,,,,,,,
Ticker,UFAB,2020-02-12,,USD,3.8443,3.93,4,3.8419,3.8443,14426,3.93,4,3.8419,3.8443,14426,0,,,,,,,,,,,
Ticker,DIN,2020-02-12,,USD,89.85,88.5,90.77,88.07,89.85,518778,88.5,90.77,88.07,89.85,518778,0,,,,,,,,,,,
Ticker,BKU,2020-02-12,,USD,33.21,33.33,33.515,33.17,33.21,529815,33.33,33.515,33.17,33.21,529815,0,,,,,,,,,,,
Ticker,SEB,2020-02-12,,USD,3825,3831.85,3865,3801.01,3825,265,3831.85,3865,3801.01,3825,265,0,,,,,,,,,,,
Ticker,MXL,2020-02-12,,USD,18.71,18.92,19.13,18.54,18.71,431604,18.92,19.13,18.54,18.71,431604,0,,,,,,,,,,,
Ticker,WWE,2020-02-12,,USD,42.24,43.34,43.72,42.0656,42.24,1885809,43.34,43.72,42.0656,42.24,1885809,0,,,,,,,,,,,
Ticker,QES,2020-02-12,,USD,2.35,2.4225,2.4225,2.28,2.35,6293,2.4225,2.4225,2.28,2.35,6293,0,,,,,,,,,,,
Ticker,HNGR,2020-02-12,,USD,24.72,25.49,25.49,24.63,24.72,135544,25.49,25.49,24.63,24.72,135544,0,,,,,,,,,,,
Ticker,FBP,2020-02-12,,USD,9.19,9.43,9.45,9.155,9.19,1530855,9.43,9.45,9.155,9.19,1530855,0,,,,,,,,,,,
Ticker,GEO,2020-02-12,,USD,17.76,17.63,18.42,17.51,17.76,2263892,17.1577678571429,17.9266071428571,17.0409821428571,17.2842857142857,2263892,0,,,,,,,,,,,
Ticker,SPE-P-B,2020-02-12,,USD,25.83,25.83,25.83,25.83,25.83,257,25.83,25.83,25.83,25.83,257,0,,,,,,,,,,,
Ticker,MTR,2020-02-12,,USD,7.16,7.3,7.33,7.15,7.16,6117,7.3,7.33,7.15,7.16,6117,0,,,,,,,,,,,
Ticker,ONE,2020-02-12,,USD,5.66,5.84,5.84,5.64,5.66,133830,5.84,5.84,5.64,5.66,133830,0,,,,,,,,,,,
Ticker,WTS,2020-02-12,,USD,108.24,108.8,108.82,107.06,108.24,164418,108.8,108.82,107.06,108.24,164418,0,,,,,,,,,,,
Ticker,AWI,2020-02-12,,USD,102.15,103.81,103.92,102.09,102.15,215515,103.81,103.92,102.09,102.15,215515,0,,,,,,,,,,,
Ticker,IAG,2020-02-12,,USD,3.04,3.09,3.09,3.01,3.04,5053909,3.09,3.09,3.01,3.04,5053909,0,,,,,,,,,,,
Ticker,CLX,2020-02-12,,USD,164.23,164.24,164.31,162.68,164.23,1048219,164.24,164.31,162.68,164.23,1048219,0,,,,,,,,,,,
Ticker,PBF,2020-02-12,,USD,28.9,28.61,29.37,28.565,28.9,1918822,28.61,29.37,28.565,28.9,1918822,0,,,,,,,,,,,
Ticker,GUT-P-C,2020-02-12,,USD,26.27,26.27,26.27,26.27,26.27,400,26.27,26.27,26.27,26.27,400,0,,,,,,,,,,,
Ticker,MS,2020-02-12,,USD,56.18,56.22,56.655,56.11,56.18,7129071,56.22,56.655,56.11,56.18,7129071,0,,,,,,,,,,,
Ticker,JMPD,2020-02-12,,USD,25.38,25.4,25.4,25.38,25.38,1096,25.4,25.4,25.38,25.38,1096,0,,,,,,,,,,,
Ticker,F,2020-02-12,,USD,8.24,8.14,8.33,8.13,8.24,111488172,8.14,8.33,8.13,8.24,111488172,0,,,,,,,,,,,
Ticker,EME,2020-02-12,,USD,87.5,87.25,88,86.24,87.5,395194,87.25,88,86.24,87.5,395194,0,,,,,,,,,,,
Ticker,WBC,2020-02-12,,USD,136.08,136.03,136.08,135.98,136.08,533361,136.03,136.08,135.98,136.08,533361,0,,,,,,,,,,,
Ticker,SNE,2020-02-12,,USD,70.77,70.3,70.79,70.3,70.77,587881,70.3,70.79,70.3,70.77,587881,0,,,,,,,,,,,
Ticker,GHC,2020-02-12,,USD,548.92,549.14,553.8,546,548.92,17260,549.14,553.8,546,548.92,17260,0,,,,,,,,,,,
Ticker,CPT,2020-02-12,,USD,115.99,115,116.87,114.3,115.99,737405,115,116.87,114.3,115.99,737405,0,,,,,,,,,,,
Ticker,WFC-P-X,2020-02-12,,USD,26.28,26.28,26.35,26.2,26.28,363373,26.28,26.35,26.2,26.28,363373,0,,,,,,,,,,,
Ticker,BPMX,2020-02-12,,USD,0.3746,0.3936,0.3947,0.371,0.3746,762510,0.3936,0.3947,0.371,0.3746,762510,0,,,,,,,,,,,
Ticker,TLRA,2020-02-12,,USD,11.03,10.97,11.19,10.81,11.03,537521,10.97,11.19,10.81,11.03,537521,0,,,,,,,,,,,
Ticker,ADT,2020-02-12,,USD,7.01,6.9,7.1,6.87,7.01,2044013,6.9,7.1,6.87,7.01,2044013,0,,,,,,,,,,,
Ticker,CLW,2020-02-12,,USD,27.06,28.3,28.64,27,27.06,111418,28.3,28.64,27,27.06,111418,0,,,,,,,,,,,
Ticker,BBU,2020-02-12,,USD,44.3,44.61,44.61,44.11,44.3,25002,44.61,44.61,44.11,44.3,25002,0,,,,,,,,,,,
Ticker,HJV,2020-02-12,,USD,5.9,5.85,5.98,5.85,5.9,935,5.85,5.98,5.85,5.9,935,0,,,,,,,,,,,
Ticker,QTS,2020-02-12,,USD,59.29,58.87,59.83,58.55,59.29,331477,58.87,59.83,58.55,59.29,331477,0,,,,,,,,,,,
Ticker,UNM,2020-02-12,,USD,30.19,30,30.415,29.9,30.19,2564804,30,30.415,29.9,30.19,2564804,0,,,,,,,,,,,
Ticker,CS,2020-02-12,,USD,13.63,13.62,13.69,13.61,13.63,2231553,13.62,13.69,13.61,13.63,2231553,0,,,,,,,,,,,
Ticker,VIPS,2020-02-12,,USD,14.85,14.37,14.97,14.37,14.85,6154273,14.37,14.97,14.37,14.85,6154273,0,,,,,,,,,,,
Ticker,REED,2020-02-12,,USD,1.06,1.09,1.09,1.04,1.06,126619,1.09,1.09,1.04,1.06,126619,0,,,,,,,,,,,
Ticker,IR,2020-02-12,,USD,145.59,144.95,146.07,144.64,145.59,1859629,144.95,146.07,144.64,145.59,1859629,0,,,,,,,,,,,
Ticker,TROX,2020-02-12,,USD,8.99,8.97,9.25,8.86,8.99,999270,8.97,9.25,8.86,8.99,999270,0,,,,,,,,,,,
Ticker,SWN,2020-02-12,,USD,1.58,1.6,1.64,1.54,1.58,20660542,1.6,1.64,1.54,1.58,20660542,0,,,,,,,,,,,
Ticker,STL,2020-02-12,,USD,20.25,20.65,20.69,20.14,20.25,1221466,20.65,20.69,20.14,20.25,1221466,0,,,,,,,,,,,
Ticker,FUN,2020-02-12,,USD,54.09,54.45,54.92,53.97,54.09,155438,54.45,54.92,53.97,54.09,155438,0,,,,,,,,,,,
Ticker,TWI,2020-02-12,,USD,2.53,2.59,2.6,2.53,2.53,230823,2.59,2.6,2.53,2.53,230823,0,,,,,,,,,,,
Ticker,BDL,2020-02-12,,USD,21.2539,20.95,21.45,20.95,21.2539,3751,20.95,21.45,20.95,21.2539,3751,0,,,,,,,,,,,
Ticker,TAT,2020-02-12,,USD,0.3702,0.3739,0.374,0.36032,0.3702,32558,0.3739,0.374,0.36032,0.3702,32558,0,,,,,,,,,,,
Ticker,CTO,2020-02-12,,USD,61.45,62.18,62.18,61.36,61.45,15389,62.18,62.18,61.36,61.45,15389,0,,,,,,,,,,,
Ticker,CPRI,2020-02-12,,USD,30.85,30.54,31.525,30.51,30.85,3195286,30.54,31.525,30.51,30.85,3195286,0,,,,,,,,,,,
Ticker,MUFG,2020-02-12,,USD,5.2,5.21,5.23,5.18,5.2,555155,5.21,5.23,5.18,5.2,555155,0,,,,,,,,,,,
Ticker,AHT-P-D,2020-02-12,,USD,25.7139,25.5582,25.76,25.5582,25.7139,2933,25.5582,25.76,25.5582,25.7139,2933,0,,,,,,,,,,,
Ticker,LFC,2020-02-12,,USD,12.89,12.7,12.905,12.7,12.89,436135,12.7,12.905,12.7,12.89,436135,0,,,,,,,,,,,
Ticker,WTR,2020-02-12,,USD,53.17,53.45,53.45,52.7601,53.17,1214090,53.2155434031711,53.2155434031711,52.5286696259242,52.9367716135941,1214090,0,,,,,,,,,,,
Ticker,ITUB,2020-02-12,,USD,7.95,8.1,8.1184,7.94,7.95,35602767,8.1,8.1184,7.94,7.95,35602767,0,,,,,,,,,,,
Ticker,IO,2020-02-12,,USD,4.18,3.74,4.45,3.74,4.18,479265,3.74,4.45,3.74,4.18,479265,0,,,,,,,,,,,
Ticker,THGA,2020-02-12,,USD,25.97,26.01,26.031,25.97,25.97,7166,26.01,26.031,25.97,25.97,7166,0,,,,,,,,,,,
Ticker,UN,2020-02-12,,USD,59.67,59.64,59.77,59.58,59.67,758222,59.64,59.77,59.58,59.67,758222,0,,,,,,,,,,,
Ticker,CARS,2020-02-12,,USD,12.4,12.87,13.0629,12.26,12.4,675361,12.87,13.0629,12.26,12.4,675361,0,,,,,,,,,,,
Ticker,JPM,2020-02-12,,USD,138,138.6,139.285,137.8,138,7948022,138.6,139.285,137.8,138,7948022,0,,,,,,,,,,,
Ticker,AE,2020-02-12,,USD,34,33.8,34.45,33.33,34,7335,33.8,34.45,33.33,34,7335,0,,,,,,,,,,,
Ticker,KOP,2020-02-12,,USD,35.12,34.62,35.245,34.3,35.12,119183,34.62,35.245,34.3,35.12,119183,0,,,,,,,,,,,
Ticker,ARI,2020-02-12,,USD,18.47,18.41,18.54,18.41,18.47,1027274,18.41,18.54,18.41,18.47,1027274,0,,,,,,,,,,,
Ticker,PNC-P-Q,2020-02-12,,USD,26.01,26.0057,26.01,25.92,26.01,8273,25.6697629844183,25.6740074377818,25.5851700418033,25.6740074377818,8273,0,,,,,,,,,,,
Ticker,FLY,2020-02-12,,USD,18.79,18.97,18.9917,18.6,18.79,97309,18.97,18.9917,18.6,18.79,97309,0,,,,,,,,,,,
Ticker,ADSW,2020-02-12,,USD,32.95,32.95,32.98,32.93,32.95,1607917,32.95,32.98,32.93,32.95,1607917,0,,,,,,,,,,,
Ticker,GPI,2020-02-12,,USD,95.93,97.83,98.6,95.4,95.93,162272,97.83,98.6,95.4,95.93,162272,0,,,,,,,,,,,
Ticker,BVN,2020-02-12,,USD,12.62,12.55,12.77,12.34,12.62,1657413,12.55,12.77,12.34,12.62,1657413,0,,,,,,,,,,,
Ticker,ETP-P-C,2020-02-12,,USD,25.15,25.18,25.28,25.13,25.15,39385,25.18,25.28,25.13,25.15,39385,0,,,,,,,,,,,
Ticker,TTC,2020-02-12,,USD,82.66,82.42,82.75,81.74,82.66,229642,82.42,82.75,81.74,82.66,229642,0,,,,,,,,,,,
Ticker,BWA,2020-02-12,,USD,34.69,34.54,35,33.98,34.69,4740453,34.54,35,33.98,34.69,4740453,0,,,,,,,,,,,
Ticker,NG,2020-02-12,,USD,8.86,8.86,9.01,8.7,8.86,1704382,8.86,9.01,8.7,8.86,1704382,0,,,,,,,,,,,
Ticker,AC,2020-02-12,,USD,42.71,42.3206,43.89,42.11,42.71,17642,42.3206,43.89,42.11,42.71,17642,0,,,,,,,,,,,
Ticker,LGL,2020-02-12,,USD,14.38,14.06,14.49,14.06,14.38,9231,14.06,14.49,14.06,14.38,9231,0,,,,,,,,,,,
Ticker,SLB,2020-02-12,,USD,35.05,35.22,35.375,34.44,35.05,9093430,35.22,35.375,34.44,35.05,9093430,0,,,,,,,,,,,
Ticker,NGVC,2020-02-12,,USD,8.85,8.94,8.995,8.82,8.85,97232,8.94,8.995,8.82,8.85,97232,0,,,,,,,,,,,
Ticker,UE,2020-02-12,,USD,18.71,18.92,18.93,18.61,18.71,860584,18.92,18.93,18.61,18.71,860584,0,,,,,,,,,,,
Ticker,VNCE,2020-02-12,,USD,14.67,14.25,14.72,14.25,14.67,9466,14.25,14.72,14.25,14.67,9466,0,,,,,,,,,,,
Ticker,CWT,2020-02-12,,USD,55.07,55,55.21,54.43,55.07,257761,55,55.21,54.43,55.07,257761,0,,,,,,,,,,,
Ticker,GMO,2020-02-12,,USD,0.2125,0.22,0.22,0.21,0.2125,180130,0.22,0.22,0.21,0.2125,180130,0,,,,,,,,,,,
Ticker,IIPR,2020-02-12,,USD,92.85,92.92,92.92,91.1,92.85,256123,92.92,92.92,91.1,92.85,256123,0,,,,,,,,,,,
Ticker,FSI,2020-02-12,,USD,2.16,2.11,2.17,2.11,2.16,23542,2.11,2.17,2.11,2.16,23542,0,,,,,,,,,,,
Ticker,NHI,2020-02-12,,USD,86.56,87.05,87.25,85.92,86.56,171772,87.05,87.25,85.92,86.56,171772,0,,,,,,,,,,,
